"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"1659";"-1,561111";"47,248611";"47°14'55.000N 1°33'40.000W";"44109";"Rue de la Perverie";"Les mesures ont été réalisées sur le stade et sa périphérie de l'école LA PERVERIE.";"44300";"NANTES";"18/12/2002";"En extérieur";"FicheMesure1659.pdf";"Oui";"0,2";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"0,34";"";"";"";"";"";"";"";"";""
"1661";"-1,673056";"48,108889";"48°6'32.000N 1°40'23.002W";"35238";"Rue Janvier";"Les mesures ont été réalisée en extérieur, sur les trottoirs, à proximité du site.";"35000";"RENNES";"19/12/2002";"En extérieur";"FicheMesure1661.pdf";"Oui";"0,3";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,28";"";"";"";"";"";"";"";"";"";"";""
"1662";"-1,620278";"48,103889";"48°6'14.000N 1°37'13.001W";"35238";"Rue des Charmilles";"Les mesures ont été réalisées en extérieur sur le domaine public à proximité du site";"35000";"RENNES";"19/12/2002";"En extérieur";"FicheMesure1662.pdf";"Oui";"0,8";"Rue / Route / Parking";"BUREAU VERITAS";"";"1,01";"";"";"0,19";"";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"1,028";"";"-28,464"
"1663";"-1,733611";"48,178056";"48°10'41.002N 1°44'1.000W";"35059";"Place de l'Eglise";"Les mesures ont été réalisées en extérieur, place de l'église, place Eugène Choux, place des droit de l'homme (du Matillon), rue de Lechlade, rue de la Mairie, rue du moulin neuf et impasse du fou.";"35520";"CHAPELLE DES FOUGERETZ";"20/12/2002";"En extérieur";"FicheMesure1663.pdf";"Oui";"0,7";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,02";"";"";"";"";"";"";"";"";"";"";""
"1664";"-1,649722";"47,212222";"47°12'43.999N 1°38'58.999W";"44162";"Rue Des Frères Kuron";"Les mesures spectrales ont été réalisées à l'extérieur, dans la cour de l'école.";"44800";"SAINT HERBLAIN";"16/12/2002";"En extérieur";"FicheMesure1664.pdf";"Oui";"0,8";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,33";"";"";"";"";"";"";"";"";"";"";""
"1665";"-1,971667";"47,411389";"47°24'41.000N 1°58'18.001W";"44025";"Rue de Saint Nazaire";"Les mesures spectrales ont été réalisées à l'extérieur, dans la cour du cabinet médical.";"44750";"CAMPBON";"13/12/2002";"En extérieur";"FicheMesure1665.pdf";"Oui";"1,2";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"";"";"";"";"";"";"";"";"";""
"1666";"-1,971667";"47,411389";"47°24'41.000N 1°58'18.001W";"44025";"Rue de Saint Nazaire";"Les mesures spectrales ont été réalisées à l'intérieur, dans le bureau du Docteur Fontenau.";"44750";"CAMPBON";"13/12/2002";"En intérieur";"FicheMesure1666.pdf";"Oui";"0,9";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,28";"";"";"";"";"";"";"";"";"";"";""
"1667";"-1,558333";"47,24";"47°14'24.000N 1°33'29.999W";"44109";"Rue de la Perverie";"Les mesures spectrales ont été réalisées à l'intérieur, dans une salle de documentation.";"44300";"NANTES";"16/12/2002";"En intérieur";"FicheMesure1667.pdf";"Oui";"0,8";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"87,5"
"1668";"-4,47";"48,417222";"48°25'1.999N 4°28'12.000W";"29019";"Rue Farrère";"Les mesures spectrales ont été réalisées à l'extérieur, dans la rue Farrère en face du bâtiment.";"29200";"BREST";"12/12/2002";"En extérieur";"FicheMesure1668.pdf";"Oui";"0,7";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"";"";"";"";"";"";"";"";"";""
"1669";"-4,473611";"48,397778";"48°23'52.001N 4°28'25.000W";"29019";"Rue Sébastopol";"Les mesures spectrales ont été réalisées à l'extérieur, dans la rue Sébastopol en face du bâtiment.";"29200";"BREST";"12/12/2002";"En extérieur";"FicheMesure1669.pdf";"Oui";"0,8";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"";"";"";"";"";"";"";"";"";""
"1676";"-1,560833";"47,239722";"47°14'22.999N 1°33'38.999W";"44109";"Rue de la Perverie";"Les mesures ont été réalisées dans les cours de l'école primaire et maternelle La Perverie";"44300";"NANTES";"18/12/2002";"En extérieur";"FicheMesure1676.pdf";"Oui";"0,8";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,44";"";"0,91";"";"";"";"";"";"";"";"";""
"1677";"-1,566667";"47,268056";"47°16'5.002N 1°34'0.001W";"44109";"Rue de L'angle Chaillou";"Les mesures ont été réalisées en extérieur, à proximité du site.";"44300";"NANTES";"17/12/2002";"En extérieur";"FicheMesure1677.pdf";"Oui";"0,3";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";""
"1679";"0,213889";"47,99";"47°59'24.000N 0°12'50.000E";"72181";"Rue Normandie Niemen";"Parking du bâtiment n°57 à proximité du site SFR n°720083.";"72100";"MANS";"11/12/2002";"En extérieur";"FicheMesure1679.pdf";"Oui";"0,37";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";""
"1680";"0,169722";"47,979722";"47°58'46.999N 0°10'10.999E";"72181";"Rue de l'Angevinière";"Devant l'usine d'incinération rue de l'angevinière à proximité du site SFR n°720042.";"72100";"MANS";"11/12/2002";"En extérieur";"FicheMesure1680.pdf";"Oui";"0,21";"Rue / Route / Parking";"APAVE";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"71,429"
"1681";"0,211667";"47,971944";"47°58'18.998N 0°12'42.001E";"72181";"Allée Saint Raphael";"Appartement n°742, site SFR 720013 implanté en terrasse du bâtiment.";"72100";"MANS";"13/12/2002";"En intérieur";"FicheMesure1681.pdf";"Oui";"0,63";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"";"";"";"";"";"";"";"";"";""
"1682";"0,211667";"47,971944";"47°58'18.998N 0°12'42.001E";"72181";"Allée Saint Raphael";"Appartement n°740. Site SFR n°720013 implanté en terrasse du bâtiment.";"72100";"MANS";"13/12/2002";"En intérieur";"FicheMesure1682.pdf";"Oui";"0,39";"Lieu d'habitation";"APAVE";"";"0,33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,33";"";"15,385"
"1683";"-2,952222";"47,575278";"47°34'31.001N 2°57'7.999W";"56116";"le Nélud";"route principale D781. Site SFR n°560095";"56740";"LOCMARIAQUER";"17/12/2002";"En extérieur";"FicheMesure1683.pdf";"Oui";"0,39";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"0,1";"";"";"";"";"";"";"";"";""
"1699";"-2,761111";"47,6625";"47°39'45.000N 2°45'40.000W";"56260";"Rue Nominoé";"Parking gratuit situé à proximité du palais des arts et des congrés, rue Nominoé. A proximité du site SFR 560010";"56000";"VANNES";"17/12/2002";"En extérieur";"FicheMesure1699.pdf";"Oui";"0,78";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";""
"1700";"-2,763333";"47,652222";"47°39'7.999N 2°45'47.999W";"56260";"Rue Joseph Sauveur";"Intersection rue Albert 1er et rue Joseph Sauveur, à proximité du site SFR 560060.";"56000";"VANNES";"17/12/2002";"En extérieur";"FicheMesure1700.pdf";"Oui";"0,62";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,31";"";"0,11";"";"";"";"";"";"";"";"";""
"1730";"-1,696111";"48,083889";"48°5'2.000N 1°41'46.000W";"35238";"Square des Cloteaux";"Chez M. Boulkerara appartement n°3422.";"35200";"RENNES";"19/05/2003";"En intérieur";"FicheMesure1730.pdf";"Oui";"0,31";"Lieu d'habitation";"APAVE";"";"";"0,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"12,903"
"1731";"-1,696111";"48,083889";"48°5'2.000N 1°41'46.000W";"35238";"Square des Cloteaux";"Dans le couloir des combles du bâtiment.";"35000";"RENNES";"19/05/2003";"En intérieur";"FicheMesure1731.pdf";"Oui";"1,05";"Lieu d'habitation";"APAVE";"";"";"0,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,88";"";"";"";"";"";"";"0,17";"";"83,81"
"1732";"-1,684722";"48,081944";"48°4'54.998N 1°41'4.999W";"35238";"Rue du Boberil";"";"35000";"RENNES";"19/05/2003";"En extérieur";"FicheMesure1732.pdf";"Oui";"0,32";"Rue / Route / Parking";"APAVE";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"0,13";"";"59,375"
"1740";"-4,274167";"48,451389";"48°27'5.000N 4°16'27.001W";"29103";"Cité Caventou";"Parking cité Caventou.";"29800";"LANDERNEAU";"19/05/2003";"En extérieur";"FicheMesure1740.pdf";"Oui";"0,3";"Rue / Route / Parking";"APAVE";"";"";"0,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"";"";"";"";"";"0,29";"";"3,333"
"1741";"-4,272778";"48,451111";"48°27'4.000N 4°16'22.001W";"29103";"Rue de la Colline";"A proximité de l'entrée de l'école maternelle Diwan.";"29800";"LANDERNEAU";"19/05/2003";"En extérieur";"FicheMesure1741.pdf";"Oui";"0,26";"Rue / Route / Parking";"APAVE";"";"";"0,26";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"0,26";"";"0"
"1769";"-3,917778";"47,882222";"47°52'55.999N 3°55'4.001W";"29039";"Place du Marché";"";"29900";"CONCARNEAU";"03/07/2003";"En extérieur";"FicheMesure1769.pdf";"Oui";"0,48";"Rue / Route / Parking";"SR Donges";"";"0,33";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,348";"";"27,531"
"1773";"-0,710278";"47,8275";"47°49'39.000N 0°42'37.001W";"53062";"Rue Volney";"Dans la cour de l'école Saint Louis de Gonzague.";"53200";"CHATEAU GONTIER SUR MAYENNE";"22/07/2003";"En extérieur";"FicheMesure1773.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,11";"";"";"";"";"";"";"";"";""
"1777";"-4,417222";"48,407778";"48°24'28.001N 4°25'1.999W";"29235";"Rue Mirabeau";"Dans un bureau du service Inspection dans l'aile nord, 3ème étage.";"29480";"RELECQ KERHUON";"23/07/2003";"En intérieur";"FicheMesure1777.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"0,09";"";""
"1778";"-4,417222";"48,406944";"48°24'24.998N 4°25'1.999W";"29235";"Rue Mirabeau";"Dans le bureau de Mme Cornil, aile ouest, 3ème étage.";"29480";"RELECQ KERHUON";"23/07/2003";"En intérieur";"FicheMesure1778.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";""
"1779";"-4,416944";"48,4075";"48°24'27.000N 4°25'0.998W";"29235";"Rue Mirabeau";"Dans le bureau de Mme. Lepage, aile est, 3ème étage.";"29480";"RELECQ KERHUON";"23/07/2003";"En intérieur";"FicheMesure1779.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"0,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,23";"";""
"1788";"-3,893056";"48,606944";"48°36'24.998N 3°53'35.002W";"29279";"Rue Michel Le Saout";"Dans la chambre de Monsieur CORBE.";"29670";"TAULE";"23/07/2003";"En intérieur";"FicheMesure1788.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"0,24";"";"";"";"";"";"";"";"";""
"1789";"-3,894444";"48,605556";"48°36'20.002N 3°53'39.998W";"29279";"Rue des Terrains de Sport";"Dans les tribunes du stade de foot de Taulé.";"29670";"TAULE";"23/07/2003";"En extérieur";"FicheMesure1789.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,21";"";"0,32";"";"";"";"";"";"";"0,06";"";""
"1790";"-3,896111";"48,6025";"48°36'9.000N 3°53'46.000W";"29279";"Rue des Terrains de Sport";"Devant le foyer des jeunes de Taulé.";"29670";"TAULE";"23/07/2003";"En extérieur";"FicheMesure1790.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,12";"";"";"";"";"";"";"";"";""
"1800";"-4,275278";"48,453333";"48°27'11.999N 4°16'31.001W";"29103";"Cité Duguesclin";"Les mesures ont été réalisées sur la cité DUGUESCLIN.";"29800";"LANDERNEAU";"10/12/2002";"En extérieur";"FicheMesure1800.pdf";"Oui";"0,1";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";""
"1801";"-4,275278";"48,453333";"48°27'11.999N 4°16'31.001W";"29103";"Cité Duguesclin";"Les mesures ont été réalisées dans l'appartement n°127 - 7e étage du bâtiment n°20 (Mme DIEUDONNE).";"29800";"LANDERNEAU";"10/12/2002";"En intérieur";"FicheMesure1801.pdf";"Oui";"0,1";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";""
"1824";"-1,554444";"47,253889";"47°15'14.000N 1°33'15.998W";"44109";"Rue Henri Picherit";"Les mesures ont été réalisées dans les locaux CSTB et en extrérieur sur le site CSTB.";"44300";"NANTES";"30/03/2003";"En intérieur";"FicheMesure1824.pdf";"Oui";"1,3";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,97";"";"0,8";"";"";"";"";"";"";"";"";""
"1825";"-1,722222";"47,167222";"47°10'1.999N 1°43'19.999W";"44024";"Rue des Clos Mâts";"Les mesures ont été réalisées sur la voie publique de la ville de BRAINS (44).";"44830";"BRAINS";"31/03/2003";"En intérieur";"FicheMesure1825.pdf";"Oui";"0,5";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"";"";"";"";"";"";"";"";"";""
"1826";"-1,6";"47,157222";"47°9'25.999N 1°36'0.000W";"44020";"Aéroport Internationnal Nantes Atlantique";"Les mesures ont été réalisées dans les bureaux de la CCI (1e et 2e étages face au site Cegetel) et au niveau 3 su silo à voiture.";"44340";"BOUGUENAIS";"01/04/2003";"En intérieur";"FicheMesure1826.pdf";"Oui";"3,2";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"0,9";"";"0,39";"";"";"";"";"";"";"0,09";"";"97,188"
"1902";"-0,563889";"47,480833";"47°28'50.999N 0°33'50.000W";"49007";"Rue Le François";"Devant la porte d'entrée de l'école primaire Sainte Thérèse.";"49100";"ANGERS";"24/07/2003";"En extérieur";"FicheMesure1902.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";""
"1903";"-0,563056";"47,480556";"47°28'50.002N 0°33'47.002W";"49007";"Rue Le François";"Devant la portail de l'école maternelle Sainte Thérèse.";"49100";"ANGERS";"24/07/2003";"En extérieur";"FicheMesure1903.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"0,21";"";"";"";"";"";"";"";"";""
"1904";"-0,563056";"47,480556";"47°28'50.002N 0°33'47.002W";"49007";"Parvis de l'Eglise Sainte Thérese";"Devant le parvis de l'église Sainte Thérèse.";"49100";"ANGERS";"24/07/2003";"En extérieur";"FicheMesure1904.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";""
"1918";"-4,257778";"48,443611";"48°26'37.000N 4°15'28.001W";"29103";"Rue Théodore Botrel";"";"29800";"LANDERNEAU";"21/07/2003";"En extérieur";"FicheMesure1918.pdf";"Oui";"0,3";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"";"";"";"";"";"";"";"";"";""
"1920";"-3,826944";"48,580278";"48°34'49.001N 3°49'36.998W";"29151";"Venelle du Calvaire - Ecole Corentin Caer";"Dans la salle de classe";"29600";"MORLAIX";"14/01/2003";"En intérieur";"FicheMesure1920.pdf";"Oui";"0";"Lieu d'habitation";"KENTA ELECTRONIC";"";"0,21";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,19";"";"";"";"";"";"";"";"";"0,218";"";""
"1922";"-2,428889";"47,335278";"47°20'7.001N 2°25'44.000W";"44069";"Avenue des Sports-Ecole primaire Le Pradonnais";"Mesure dans la cour de l'école .";"44350";"GUERANDE";"17/04/2003";"En extérieur";"FicheMesure1922.pdf";"Oui";"0";"Rue / Route / Parking";"SOCOTEC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";""
"1923";"-2,428889";"47,335278";"47°20'7.001N 2°25'44.000W";"44069";"Avenue des Sports- Maternelle Le Pradonnais";"Mesure dans la cour de l'école .";"44350";"GUERANDE";"17/04/2003";"En extérieur";"FicheMesure1923.pdf";"Oui";"0";"Rue / Route / Parking";"SOCOTEC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";""
"1924";"-2,428333";"47,331389";"47°19'53.000N 2°25'41.999W";"44069";"Impasse Anne de Bretagne-Maternelle Bois Rochefort";"Mesure dans la cour de récréation de l'école maternelle .";"44350";"GUERANDE";"17/04/2003";"En extérieur";"FicheMesure1924.pdf";"Oui";"0";"Rue / Route / Parking";"SOCOTEC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,11";"";"";"";"";"";"";"";"";""
"2015";"0,323611";"47,764722";"47°45'52.999N 0°19'25.000E";"72191";"Les Terres Blanches";"Sur le palier de travail du pylône à 59m.";"72360";"MAYET";"21/08/2003";"En extérieur";"FicheMesure2015.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"0,31";"0,31";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,446";"";""
"2017";"0,323611";"47,765";"47°45'54.000N 0°19'25.000E";"72191";"Les Terres Blanches";"Devant le shelter BYT.";"72360";"MAYET";"21/08/2003";"En extérieur";"FicheMesure2017.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"1,06";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,067";"";""
"2021";"-4,261389";"48,445278";"48°26'43.001N 4°15'41.000W";"29103";"Rue du Calvaire";"";"29800";"LANDERNEAU";"21/07/2003";"En extérieur";"FicheMesure2021.pdf";"Oui";"0";"Divers";"KENTA ELECTRONIC";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"";"";"";"";"";"";"";"";"0,06";"";""
"2022";"-4,2725";"48,450833";"48°27'2.999N 4°16'21.000W";"29103";"Rue De la Colline";"A proximité de l'entrée de l'école maternelle Diwan";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2022.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,32";"";"";"";"";"";"";"";"";""
"2023";"-4,277778";"48,452778";"48°27'10.001N 4°16'40.001W";"29103";"Route de ST Thonan";"A proximité de l'ecole maternelle de kergreis";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2023.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,48";"";"";"";"";"";"";"";"";"";"";""
"2024";"-4,261944";"48,459722";"48°27'34.999N 4°15'42.998W";"29103";"Rue Bel air";"Au pied du pylone TDF";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2024.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"1,32";"";"1,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,738";"";""
"2025";"-4,261111";"48,458889";"48°27'32.000N 4°15'40.000W";"29103";"Rue Claude le Laé";"";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2025.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"0,37";"";"0,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,425";"";""
"2026";"-4,259722";"48,456389";"48°27'23.000N 4°15'34.999W";"29103";"Rue Kertanguy";"proximité immeuble HLM";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2026.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2027";"-4,265278";"48,456944";"48°27'24.998N 4°15'55.001W";"29103";"Rue De Hunfeld";"";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2027.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";""
"2028";"-4,255";"48,448611";"48°26'55.000N 4°15'18.000W";"29103";"Salle de spectacle";"A proximité de la salle de spectacle";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2028.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";""
"2029";"-4,235278";"48,4525";"48°27'9.000N 4°14'7.001W";"29103";"ZI Lanrinou";"proximité COOPAGRI";"29800";"LANDERNEAU";"22/07/2003";"En extérieur";"FicheMesure2029.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2030";"-4,254444";"48,446111";"48°26'46.000N 4°15'15.998W";"29103";"Rue Edouard Lalo";"";"29800";"LANDERNEAU";"21/07/2003";"En extérieur";"FicheMesure2030.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"0,39";"";"";"";"";"";"";"";"";"0,08";"";""
"2031";"-4,26";"48,441667";"48°26'30.001N 4°15'36.000W";"29103";"Rue Theodore Botrel";"";"29800";"LANDERNEAU";"21/07/2003";"En extérieur";"FicheMesure2031.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";""
"2032";"-4,256667";"48,443333";"48°26'35.999N 4°15'24.001W";"29103";"Rue Gabriel Faure";"";"29800";"LANDERNEAU";"21/07/2003";"En extérieur";"FicheMesure2032.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"0,06";"";""
"2033";"-4,258611";"48,445";"48°26'42.000N 4°15'31.000W";"29103";"Route de Quimper";"";"29800";"LANDERNEAU";"21/07/2003";"En extérieur";"FicheMesure2033.pdf";"Oui";"0";"Rue / Route / Parking";"KENTA ELECTRONIC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";""
"2051";"-1,576111";"47,256944";"47°15'24.998N 1°34'34.000W";"44109";"Route de la Chapelle sur Erdre-Mairie Annexe Nord";"Parking arrière de la mairie annexe Nord.";"44000";"NANTES";"03/07/2003";"En extérieur";"FicheMesure2051.pdf";"Oui";"0,27";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2052";"-1,576111";"47,254722";"47°15'16.999N 1°34'34.000W";"44109";"Route de la Chapelle sur Erdre-Hauts Pavés";"Parking du supermarché, derrière l'abris bus.";"44000";"NANTES";"03/07/2003";"En extérieur";"FicheMesure2052.pdf";"Oui";"0,28";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"0,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,28";"";"0"
"2053";"-1,531667";"47,194167";"47°11'39.001N 1°31'54.001W";"44109";"Boulevard Joliot Curie-Mairie annexe Sud";"Parking devant la mairie annexe.";"44200";"NANTES";"03/07/2003";"En extérieur";"FicheMesure2053.pdf";"Oui";"0,4";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"0,2";"";"0,2";"";"";"";"";"";"";"0,11";"";"72,5"
