"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"1167";"1,2375";"45,811111";"45°48'40.000N 1°14'15.000E";"87085";"Avenue Martin Luther King CHU Dupuytren";"Les mesures ont été réalisées sur la terrasse de la cafétéria du personnel (coin nord-ouest face aux émetteurs).";"87000";"LIMOGES";"06/03/2003";"En extérieur";"FicheMesure1167.pdf";"Oui";"0,64";"Divers";"APAVE";"";"0,32";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,327567";"";"48,818"
"1170";"2,583056";"46,353333";"46°21'11.999N 2°34'59.002E";"03185";"Rue Frédéric Mistral";"Ecole frederic MISTRAL";"03100";"MONTLUCON";"05/02/2003";"En extérieur";"FicheMesure1170.pdf";"Oui";"1,02";"Rue / Route / Parking";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,06";"";"0,34";"";"";"";"";"";"";"";"";""
"1171";"2,583056";"46,353333";"46°21'11.999N 2°34'59.002E";"03185";"Rue Frédéric Mistral";"Ecole Frédéric Mistral";"03100";"MONTLUCON";"05/02/2003";"En extérieur";"FicheMesure1171.pdf";"Oui";"0,35";"Rue / Route / Parking";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,3";"";"";"";"";"";"";"";"";""
"1172";"2,583056";"46,353333";"46°21'11.999N 2°34'59.002E";"03185";"Rue Frédéric Mistral";"Piéce la plus proche de la station GSM";"03100";"MONTLUCON";"05/02/2003";"En intérieur";"FicheMesure1172.pdf";"Oui";"0,24";"Lieu d'habitation";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"0,23";"";"";"";"";"";"";"";"";""
"1173";"2,603611";"46,335833";"46°20'8.999N 2°36'13.000E";"03185";"Rue Balzac";"Ecole BALZAC";"03100";"MONTLUCON";"05/02/2003";"En intérieur";"FicheMesure1173.pdf";"Oui";"0,49";"Lieu d'habitation";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,39";"";"0,24";"";"";"";"";"";"";"";"";""
"1174";"2,603611";"46,335833";"46°20'8.999N 2°36'13.000E";"03185";"Rue Balzac";"Ecole BALZAC";"03100";"MONTLUCON";"05/02/2003";"En extérieur";"FicheMesure1174.pdf";"Oui";"1,82";"Rue / Route / Parking";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,74";"";"0,33";"";"";"";"";"";"";"";"";""
"1183";"2,603611";"46,335833";"46°20'8.999N 2°36'13.000E";"03185";"Rue Balzac";"Ecole BALZAC";"03100";"MONTLUCON";"05/02/2003";"En extérieur";"FicheMesure1183.pdf";"Oui";"0,72";"Rue / Route / Parking";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,61";"";"0,23";"";"";"";"";"";"";"";"";""
"1184";"2,6025";"46,336944";"46°20'12.998N 2°36'9.000E";"03185";"Rue de l'Est";"Ecole Paul FORT";"03100";"MONTLUCON";"05/02/2003";"En extérieur";"FicheMesure1184.pdf";"Oui";"0,36";"Rue / Route / Parking";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"0,34";"";"";"";"";"";"";"";"";""
"1185";"2,6025";"46,336944";"46°20'12.998N 2°36'9.000E";"03185";"Rue de l'Est";"Ecole Paul FORT";"03100";"MONTLUCON";"05/02/2003";"En extérieur";"FicheMesure1185.pdf";"Oui";"0,22";"Rue / Route / Parking";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,08";"";"";"";"";"";"";"";"";""
"1186";"2,6025";"46,336944";"46°20'12.998N 2°36'9.000E";"03185";"Rue de l'Est";"Ecole Paul FORT";"03100";"MONTLUCON";"05/02/2003";"En intérieur";"FicheMesure1186.pdf";"Oui";"0";"Lieu d'habitation";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";""
"1232";"4,621389";"45,885833";"45°53'8.999N 4°37'17.000E";"69056";"Place de l'Ecole";"parking de l'école primaire";"69380";"CHESSY";"04/04/2003";"En extérieur";"FicheMesure1232.pdf";"Oui";"0,19";"Rue / Route / Parking";"ANFR SR Lyon";"";"";"0,08";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,144222";"";"24,094"
"1239";"1,4075";"45,265";"45°15'54.000N 1°24'27.000E";"19153";"Avenue Georges Clémenceau";"Dans la cour de l'Ecole Maternelle d'Objat.";"19130";"OBJAT";"26/03/2003";"En extérieur";"FicheMesure1239.pdf";"Oui";"0,34";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";""
"1240";"1,4075";"45,264722";"45°15'52.999N 1°24'27.000E";"19153";"Avenue Georges Clémenceau";"Devant la porte ouverte de la salle de jeu donnant sur le pylône d'antennes BYT.";"19130";"OBJAT";"26/03/2003";"En extérieur";"FicheMesure1240.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";""
"1241";"1,407778";"45,264444";"45°15'51.998N 1°24'28.001E";"19153";"Avenue Georges Clémenceau";"Devant la porte d'accès du groupe scolaire Siriez.";"19130";"OBJAT";"26/03/2003";"En extérieur";"FicheMesure1241.pdf";"Oui";"0,35";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";""
"1342";"4,412222";"45,432778";"45°25'58.001N 4°24'43.999E";"42218";"Rue Alexandre de Fraissinette";"Mesure dans une chambre de l'appartement 6255 (dernier étage).";"42000";"SAINT ETIENNE";"10/04/2003";"En intérieur";"FicheMesure1342.pdf";"Oui";"0";"Lieu d'habitation";"AEMC MESURES";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,23";"";"";"";"";"";"";"0,13";"";""
"1343";"4,411667";"45,430278";"45°25'49.001N 4°24'42.001E";"42218";"Rue Alexandre de Fraissinette";"Mesure dans une chambre de l'appartement 6256 (dernier étage).";"42000";"SAINT ETIENNE";"10/04/2003";"En intérieur";"FicheMesure1343.pdf";"Oui";"0";"Lieu d'habitation";"AEMC MESURES";"";"0,26";"";"";"";"";"";"";"";"";"";"";"";"";"0,32";"";"0,63";"";"";"";"";"";"";"0,26";"";""
"1344";"4,411944";"45,431111";"45°25'52.000N 4°24'42.998E";"42218";"Rue Alexandre de Fraissinette";"Mesure dans une chambre de l'appartement 6126 chez Mr BARLET (5 éme étage).";"42000";"SAINT ETIENNE";"10/04/2003";"En intérieur";"FicheMesure1344.pdf";"Oui";"0";"Lieu d'habitation";"AEMC MESURES";"";"0,18";"";"";"0,14";"";"";"";"";"";"";"";"";"";"0,26";"";"0,23";"";"";"";"";"";"";"0,228035";"";""
"1345";"4,411667";"45,418611";"45°25'7.000N 4°24'42.001E";"42218";"Rue Alexandre de Fraissinette";"Mesure dans une chambre de l'appartement 6198 chez Mr DECHAVANNE (12 éme étage).";"42000";"SAINT ETIENNE";"11/04/2003";"En intérieur";"FicheMesure1345.pdf";"Oui";"1,9";"Lieu d'habitation";"AEMC MESURES";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"1,64";"";"1,29";"";"";"";"";"";"";"0,07";"";"96,316"
"1346";"4,411944";"45,418611";"45°25'7.000N 4°24'42.998E";"42218";"Rue Alexandre de Fraissinette";"Mesure dans un bureau de l'appartement 6138 chez Mr FLEURU (2 éme étage).";"42000";"SAINT ETIENNE";"11/04/2003";"En intérieur";"FicheMesure1346.pdf";"Oui";"0";"Lieu d'habitation";"AEMC MESURES";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";""
"1347";"4,412222";"45,418611";"45°25'7.000N 4°24'43.999E";"42218";"Rue Alexandre de Fraissinette";"Mesure dans une chambre vers la fenêtre de l'appartement 6168 (7 éme étage).";"42000";"SAINT ETIENNE";"11/04/2003";"En intérieur";"FicheMesure1347.pdf";"Oui";"0";"Lieu d'habitation";"AEMC MESURES";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"0,21";"";"";"";"";"";"";"";"";""
"1348";"4,410833";"45,428056";"45°25'41.002N 4°24'38.999E";"42218";"Rue du Portail Rouge";"Mesure dans la cour devant le bâtiment A du lycée Jean MONNET.";"42000";"SAINT ETIENNE";"22/04/2003";"En extérieur";"FicheMesure1348.pdf";"Oui";"0";"Rue / Route / Parking";"AEMC MESURES";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,45";"";"0,78";"";"";"";"";"";"";"";"";""
"1364";"4,573889";"45,536944";"45°32'12.998N 4°34'26.000E";"42225";"Lotissement des Lilas";"Sur la terrasse de Mr LAHMAR";"42800";"GENILAC";"28/04/2003";"En extérieur";"FicheMesure1364.pdf";"Oui";"0,32";"Divers";"CSTB - Saint Martin d'Heres";"";"0,1";"";"";"";"";"";"0,09";"";"";"";"";"";"";"0,36";"";"";"";"";"";"";"";"";"0,134536";"";"57,957"
"1365";"4,570278";"45,536944";"45°32'12.998N 4°34'13.001E";"42225";"Allée de Tapigneux";"Dans le champ, près de la maison de Mr LAVOREL.";"42800";"GENILAC";"28/04/2003";"En extérieur";"FicheMesure1365.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"0,07";"";""
"1366";"4,574444";"45,534722";"45°32'4.999N 4°34'27.998E";"42225";"Chemin de Lachal";"Sur la pelouse de Mr ROCHE.";"42800";"GENILAC";"28/04/2003";"En extérieur";"FicheMesure1366.pdf";"Oui";"0,32";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"0,1";"";"";"";"";"";"0,06";"";"";"";"";"";"";"0,42";"";"";"";"";"";"";"";"";"0,116619";"";"63,557"
"1377";"0,361111";"46,5775";"46°34'39.000N 0°21'40.000E";"86194";"Rue Saint Saturnin";"Dans la cour du 38, rue St Saturnin.";"86000";"POITIERS";"12/02/2003";"En extérieur";"FicheMesure1377.pdf";"Oui";"0,17";"Rue / Route / Parking";"APAVE";"";"0,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"-23,529"
"1398";"4,410278";"45,426667";"45°25'36.001N 4°24'37.001E";"42218";"Rue du Portail Rouge";"Mesure dans la salle 302 du lycée Jean MONNET (dernier étage).";"42000";"SAINT ETIENNE";"22/04/2003";"En intérieur";"FicheMesure1398.pdf";"Oui";"1,4";"Lieu d'habitation";"AEMC MESURES";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"4,66";"";"2,19";"";"";"";"";"";"";"0,06";"";"95,714"
"1409";"-0,461389";"46,322778";"46°19'22.001N 0°27'41.000W";"79191";"Place du Temple -CCI de Niort";"Les mesures ont été réalisées dans le bureau 304 au 3ème étage du Centre de Formation de la Chambre de Commerce et d'Industrie (fenêtre de gauche face aux émetteurs).";"79000";"NIORT";"20/05/2003";"En intérieur";"FicheMesure1409.pdf";"Oui";"0,83";"Lieu d'habitation";"APAVE";"";"0,42";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"0,19";"";"";"";"";"";"";"0,431741";"";"47,983"
"1410";"-0,461667";"46,322778";"46°19'22.001N 0°27'42.001W";"79191";"Place du Temple - CCI de Niort";"Les mesures ont été réalisées dans le parking, au bas de l'escalier se trouvant près de la place de parking n° 1.";"79000";"NIORT";"20/05/2003";"En extérieur";"FicheMesure1410.pdf";"Oui";"0,75";"Rue / Route / Parking";"APAVE";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"85,333"
"1430";"1,87";"46,174444";"46°10'27.998N 1°52'12.000E";"23096";"Rue du Docteur Brésard";"Les mesures ont été réalisées face aux antennes (azimut 0°) à l'entrée du parking se trouvant rue du Docteur Brésard (trottoir opposé à l'immeuble supportant les émetteurs).";"23000";"GUERET";"07/03/2003";"En extérieur";"FicheMesure1430.pdf";"Oui";"0,08";"Rue / Route / Parking";"APAVE";"";"0,1";"0,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,197231";"";"-146,539"
"1457";"4,431389";"45,482222";"45°28'55.999N 4°25'53.000E";"42305";"Rue Michelet";"Mesure dans la cour de récréation de l'école primaire Michelet (au milieu du terrain de basket).";"42350";"TALAUDIERE";"16/05/2003";"En extérieur";"FicheMesure1457.pdf";"Oui";"0";"Rue / Route / Parking";"AEMC MESURES";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,53";"";"0,53";"";"";"";"";"";"";"";"";""
"1458";"4,431667";"45,482222";"45°28'55.999N 4°25'54.001E";"42305";"Rue Michelet";"Mesure dans la salle de classe de Mme BLANC et Mr DUSSUD.";"42350";"TALAUDIERE";"16/05/2003";"En intérieur";"FicheMesure1458.pdf";"Oui";"0";"Lieu d'habitation";"AEMC MESURES";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,62";"";"0,45";"";"";"";"";"";"";"";"";""
"1459";"4,431667";"45,481667";"45°28'54.001N 4°25'54.001E";"42305";"Rue Michelet";"Mesure sur le balcon de Mr et Mme QUIBLIER (4éme étage).";"42350";"TALAUDIERE";"16/05/2003";"En extérieur";"FicheMesure1459.pdf";"Oui";"0,2";"Divers";"AEMC MESURES";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,63";"";"1,09";"";"";"";"";"";"";"";"";""
"1477";"0,348333";"46,592222";"46°35'31.999N 0°20'53.999E";"86194";"Avenue de l'Europe";"Point n°2 - Entrée immeuble";"86000";"POITIERS";"15/05/2003";"En extérieur";"FicheMesure1477.pdf";"Oui";"1,35";"Rue / Route / Parking";"SETELCOM";"";"0,57";"";"";"";"";"";"0,18";"";"";"";"";"";"";"0,26";"";"0,11";"";"";"";"";"";"";"0,597746";"";"55,723"
"1478";"0,348333";"46,592222";"46°35'31.999N 0°20'53.999E";"86194";"Avenue de l'Europe";"Point n°3 - Milieu terrasse";"86000";"POITIERS";"15/05/2003";"En extérieur";"FicheMesure1478.pdf";"Oui";"1,52";"Divers";"SETELCOM";"";"0,69";"";"";"";"";"";"0,11";"";"";"";"";"";"";"1,25";"";"0,3";"";"";"";"";"";"";"0,698713";"";"54,032"
"1508";"1,268056";"45,854167";"45°51'15.001N 1°16'5.002E";"87085";"Rue Taine";"Dans le jardin d'enfant de la crèche.";"87000";"LIMOGES";"28/05/2003";"En extérieur";"FicheMesure1508.pdf";"Oui";"0,55";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"0,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"50,909"
"1509";"1,269167";"45,853889";"45°51'14.000N 1°16'9.001E";"87085";"Rue Degas";"Dans la cour de l'école du Groupe Scolaire La Bastide.";"87000";"LIMOGES";"28/05/2003";"En extérieur";"FicheMesure1509.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";""
"1510";"1,269167";"45,853889";"45°51'14.000N 1°16'9.001E";"87085";"Rue Degas";"Dans le couloir au 2ème étage devant la salle de jeu du RASED du groupe scolaire La Bastide.";"87000";"LIMOGES";"28/05/2003";"En extérieur";"FicheMesure1510.pdf";"Oui";"0,35";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"80"
"1530";"3,107222";"45,758611";"45°45'31.000N 3°6'25.999E";"63014";"Avenue des Landais-Campus Universitaire des Cezeau";"Château d'eau";"63170";"AUBIERE";"28/11/2002";"En extérieur";"FicheMesure1530.pdf";"Oui";"1,9";"Rue / Route / Parking";"BUREAU VERITAS";"";"1,04";"";"";"";"";"";"";"";"";"";"";"";"";"0,3";"";"";"";"";"";"";"";"";"1,04";"";"45,263"
"1531";"3,107222";"45,758611";"45°45'31.000N 3°6'25.999E";"63014";"Avenue des Landais-Campus universitaire des Cezeau";"Château d'eau";"63170";"AUBIERE";"28/11/2002";"En extérieur";"FicheMesure1531.pdf";"Oui";"2,7";"Rue / Route / Parking";"BUREAU VERITAS";"";"1,46";"";"";"0,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,478005";"";"45,259"
"1546";"4,396944";"45,396389";"45°23'47.000N 4°23'48.998E";"42172";"Croix de Guisay";"Pylône TDF";"42660";"PLANFOY";"22/04/2003";"En extérieur";"FicheMesure1546.pdf";"Oui";"1,7";"Rue / Route / Parking";"BUREAU VERITAS";"";"0,9";"";"";"0,63";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,108783";"";"34,777"
"1547";"4,396944";"45,396389";"45°23'47.000N 4°23'48.998E";"42172";"Croix de Guisay";"Pylône TDF";"42660";"PLANFOY";"22/04/2003";"En extérieur";"FicheMesure1547.pdf";"Oui";"0,5";"Rue / Route / Parking";"BUREAU VERITAS";"";"0,55";"";"";"0,08";"";"";"0,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,601498";"";"-20,3"
"1745";"3,448056";"46,113889";"46°6'50.000N 3°26'53.002E";"03306";"Chemin des réservoirs";"Château d'eau.";"03200";"VERNET";"02/06/2003";"En intérieur";"FicheMesure1745.pdf";"Oui";"17,55";"Lieu d'habitation";"APAVE";"";"6,94";"0,72";"";"";"0,1";"";"0,11";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"";"";"6,978832";"";"60,235"
"1746";"3,448889";"46,113889";"46°6'50.000N 3°26'56.000E";"03306";"Chemin des Réservoirs";"";"03200";"VERNET";"02/06/2003";"En extérieur";"FicheMesure1746.pdf";"Oui";"4,32";"Rue / Route / Parking";"APAVE";"";"3,74";"0,33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,754531";"";"13,09"
"1747";"3,445833";"46,113333";"46°6'47.999N 3°26'44.999E";"03306";"Chemin des Passiaux";"";"03200";"VERNET";"02/06/2003";"En extérieur";"FicheMesure1747.pdf";"Oui";"1,67";"Rue / Route / Parking";"APAVE";"";"2,37";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,376826";"";"-42,325"
"1748";"3,449722";"46,113611";"46°6'49.000N 3°26'58.999E";"03306";"Chemin des Réservoirs";"";"03200";"VERNET";"02/06/2003";"En extérieur";"FicheMesure1748.pdf";"Oui";"1,96";"Rue / Route / Parking";"APAVE";"";"2,17";"0,15";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,176006";"";"-11,021"
"1764";"3,919722";"45,984167";"45°59'3.001N 3°55'10.999E";"42061";"Sainte Agathe";"A proximité pylône Towercast";"42430";"CHERIER";"03/06/2003";"En extérieur";"FicheMesure1764.pdf";"Oui";"5,13";"Divers";"APAVE";"";"4,92";"0,48";"0,08";"0,49";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,968229";"";"3,153"
"1765";"3,919167";"45,984722";"45°59'4.999N 3°55'9.001E";"42061";"Sainte Agathe";"Sur chemin d'accès côté Ouest";"42430";"CHERIER";"03/06/2003";"En extérieur";"FicheMesure1765.pdf";"Oui";"3,9";"Divers";"APAVE";"";"3,77";"0,16";"";"0,53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,810433";"";"2,297"
"1766";"3,919444";"45,984167";"45°59'3.001N 3°55'9.998E";"42061";"Sainte Agathe";"Sur chemin d'accès côté Sud";"42430";"CHERIER";"03/06/2003";"En extérieur";"FicheMesure1766.pdf";"Oui";"3,49";"Divers";"APAVE";"";"3,77";"0,16";"";"0,53";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,810433";"";"-9,181"
"1767";"3,922222";"45,98";"45°58'48.000N 3°55'19.999E";"42061";"Sainte Agathe";"Dans le village";"42430";"CHERIER";"03/06/2003";"En extérieur";"FicheMesure1767.pdf";"Oui";"0,54";"Rue / Route / Parking";"APAVE";"";"0,66";"";"";"0,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,705762";"";"-30,697"
"1864";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"Esc 25, Appartement N°1 au 5ème étage - Balcon face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En extérieur";"FicheMesure1864.pdf";"Oui";"1,43";"Divers";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,13";"";"";"";"";"";"";"";"";"";"";""
"1865";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"esc 25, Appartement N°1 -Salle à mangerAppartement au 5ème étage - Salle à manger face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En intérieur";"FicheMesure1865.pdf";"Oui";"0,51";"Lieu d'habitation";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,68";"";"";"";"";"";"";"";"";"";"";""
"1866";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"esc 21, Appartement au 2ème étage - Balcon face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En extérieur";"FicheMesure1866.pdf";"Oui";"0,71";"Divers";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,66";"";"";"";"";"";"";"";"";"";"";""
"1867";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"Appartement N° 3 au 4ème étage - Balcon face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En extérieur";"FicheMesure1867.pdf";"Oui";"1,67";"Divers";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,5";"";"";"";"";"";"";"";"";"";"";""
"1868";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"esc 17, Appartement N°3 au 4ème étage - Salle à manger face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En intérieur";"FicheMesure1868.pdf";"Oui";"0,86";"Lieu d'habitation";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,01";"";"";"";"";"";"";"";"";"";"";""
"1869";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"esc 17, Appartement N°4 au 3ème étage - Balcon";"03100";"MONTLUCON";"12/06/2003";"En extérieur";"FicheMesure1869.pdf";"Oui";"1,94";"Divers";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,13";"";"";"";"";"";"";"";"";"";"";""
"1870";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"esc 17, AppartementN°4 au 4ème étage - Balcon face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En intérieur";"FicheMesure1870.pdf";"Oui";"2,81";"Lieu d'habitation";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,57";"";"";"";"";"";"";"";"";"";"";""
"1871";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"esc 19, Appartement N°5 au 5ème étage - Balcon face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En extérieur";"FicheMesure1871.pdf";"Oui";"2,81";"Divers";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,45";"";"";"";"";"";"";"";"";"";"";""
"1872";"2,580556";"46,346944";"46°20'48.998N 2°34'50.002E";"03185";"Rue des Rouges Gorges";"esc 19, Appartement N°5 au 5ème étage - Salle à manger face aux antennes";"03100";"MONTLUCON";"12/06/2003";"En intérieur";"FicheMesure1872.pdf";"Oui";"1,02";"Lieu d'habitation";"SETELCOM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,76";"";"";"";"";"";"";"";"";"";"";""
"1919";"1,235278";"45,811389";"45°48'41.000N 1°14'7.001E";"87085";"Avenue Martin Luther King - CHU Dupuytren";"Les mesures ont été réalisées au premier étage du hall d'accueil à gauche de la porte d'entrée de la cafétéria (coté est face aux émetteurs).";"87000";"LIMOGES";"06/03/2003";"En intérieur";"FicheMesure1919.pdf";"Oui";"0,3";"Lieu d'habitation";"APAVE";"";"0,09";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"50"
"1929";"0,348333";"46,592222";"46°35'31.999N 0°20'53.999E";"86194";"Avenue de l'Europe";"Point n°1 - Allée jardin";"86000";"POITIERS";"15/05/2003";"En extérieur";"FicheMesure1929.pdf";"Oui";"1,41";"Rue / Route / Parking";"SETELCOM";"";"0,64";"";"";"";"";"";"0,32";"";"";"";"";"";"";"0,47";"";"0,17";"";"";"";"";"";"";"0,715542";"";"49,252"
"2059";"4,288611";"46,502222";"46°30'7.999N 4°17'19.000E";"71021";"Sainte Agathe";"";"71120";"BARON";"05/06/2003";"En extérieur";"FicheMesure2059.pdf";"Oui";"1,04";"Divers";"APAVE";"";"1,04";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"1,043887";"";"-0,374"
"2060";"4,288611";"46,502222";"46°30'7.999N 4°17'19.000E";"71021";"Sainte Agathe chemin d'accès au pylône";"";"71120";"BARON";"05/06/2003";"En extérieur";"FicheMesure2060.pdf";"Oui";"1,05";"Divers";"APAVE";"";"0,86";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,867006";"";"17,428"
"2061";"4,286944";"46,503056";"46°30'11.002N 4°17'12.998E";"71021";"Sainte Agathe";"";"71120";"BARON";"05/06/2003";"En extérieur";"FicheMesure2061.pdf";"Oui";"1,59";"Divers";"APAVE";"";"2,05";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,052949";"";"-29,116"
"2062";"4,286667";"46,500556";"46°30'2.002N 4°17'12.001E";"71021";"Sainte Agathe route principale";"";"71120";"BARON";"05/06/2003";"En extérieur";"FicheMesure2062.pdf";"Oui";"1,02";"Divers";"APAVE";"";"1,43";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,436837";"";"-40,866"
