"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%";"CV_services_CasB"
"1688";"1,916111";"47,909444";"47°54'33.998N 1°54'58.000E";"45234";"Rue Pierre Chevaldonné";"Parking de la résidence site SFR n°450131.";"45000";"ORLEANS";"10/12/2002";"En extérieur";"FicheMesure1688.pdf";"Oui";"0,28";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"0,14";"0,14";"50";"0"
"1689";"1,902778";"47,911111";"47°54'40.000N 1°54'10.001E";"45234";"Rue Emile Davoust";"Parc Campo Santo à proximité du site SFR n°450112.";"45000";"ORLEANS";"09/12/2002";"En extérieur";"FicheMesure1689.pdf";"Oui";"0,51";"Rue / Route / Parking";"APAVE";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,42";"";"";"";"";"";"";"";"";"0,429535";"0,42";"15,778";"0,647059"
"1690";"1,906389";"47,911667";"47°54'42.001N 1°54'23.000E";"45234";"Avenue Munster";"séchoir situé au 19ème ét dernier étage du bâtiment. (SITE SFR N°450008)";"45000";"ORLEANS";"10/12/2002";"En intérieur";"FicheMesure1690.pdf";"Oui";"1,06";"Lieu d'habitation";"APAVE";"";"0,22";"";"";"0,22";"";"";"";"";"";"";"";"";"";"0,13";"";"0,17";"";"";"";"";"";"";"0,377624";"0,214009";"64,375";"0,20405"
"1695";"0,697778";"47,394167";"47°23'39.001N 0°41'52.001E";"37261";"Rue Mirabeau";"A l'intersection de la rue Mirabeau avec la rue des Ursulines à proximité du site SFR n°370037.";"37000";"TOURS";"16/12/2002";"En extérieur";"FicheMesure1695.pdf";"Oui";"0,64";"Rue / Route / Parking";"APAVE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"";"";"";"";"";"";"";"0,214709";"0,19";"66,452";"0,310345"
"1696";"0,69";"47,390833";"47°23'26.999N 0°41'24.000E";"37261";"Rue des Minimes";"Mairie de TOURS (à proximité du site SFR n°370041)";"37000";"TOURS";"12/12/2002";"En extérieur";"FicheMesure1696.pdf";"Oui";"0,97";"Divers";"APAVE";"";"0,17";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,57";"";"";"";"";"";"";"";"";"0,601581";"0,57";"37,981";"0,758941"
"1697";"0,69";"47,390833";"47°23'26.999N 0°41'24.000E";"37261";"Boulevard Heurteloup";"Crèche Heurteloup à proximité du site SFR n°370041.";"37000";"TOURS";"12/12/2002";"En extérieur";"FicheMesure1697.pdf";"Oui";"0,31";"Divers";"APAVE";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"61,29";"0"
"1698";"0,694722";"47,423889";"47°25'26.000N 0°41'40.999E";"37261";"Avenue de l'Europe";"sur l'avenue de l'Europe à 100m du château d'eau petite arche à proximité du site SFR n°370033.";"37000";"TOURS";"16/12/2002";"En extérieur";"FicheMesure1698.pdf";"Oui";"0,49";"Rue / Route / Parking";"APAVE";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"";"";"";"";"";"";"";"0,219317";"0,2";"55,241";"0,37931"
"1768";"0,620833";"47,409444";"47°24'33.998N 0°37'14.999E";"37232";"Rue Christophe Plantin";"Les mesures ont été réalisées en extérieur au milieu du portail d'entrée,face au pylône supportant les émetteurs.";"33230";"COTEAUX SUR LOIRE";"10/07/2003";"En extérieur";"FicheMesure1768.pdf";"Oui";"0,32";"Rue / Route / Parking";"APAVE";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"";"";"";"";"";"";"";"0,264008";"0,24";"17,498";"0,371429"
"1773";"-0,710278";"47,8275";"47°49'39.000N 0°42'37.001W";"53062";"Rue Volney";"Dans la cour de l'école Saint Louis de Gonzague.";"53200";"CHATEAU GONTIER SUR MAYENNE";"22/07/2003";"En extérieur";"FicheMesure1773.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"0,11";"";"";"";"";"";"";"0,136015";"0,136015";"";"0,157895"
"1858";"3,164444";"46,988056";"46°59'17.002N 3°9'51.998E";"58194";"Boulevard Pierre de Coubertin";"appartement de M. GIRARD, 1er étage d'un immeuble de 7 étages";"58000";"NEVERS";"04/06/2003";"En intérieur";"FicheMesure1858.pdf";"Oui";"0,17";"Lieu d'habitation";"APAVE";"";"";"0,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"-47,059";"0"
"1859";"3,164444";"46,988056";"46°59'17.002N 3°9'51.998E";"58194";"Boulevard Pierre de Coubertin";"appartement de M. et Mme BALANGER, 7ème et dernier étage";"58000";"NEVERS";"04/06/2003";"En intérieur";"FicheMesure1859.pdf";"Oui";"0,82";"Lieu d'habitation";"APAVE";"";"0,08";"0,17";"";"";"";"";"";"";"";"";"";"";"";"0,64";"";"";"";"";"";"";"";"";"0,667008";"0,64";"18,658";"0,827656"
"1860";"3,163333";"46,988056";"46°59'17.002N 3°9'47.999E";"58194";"Rue du Rivage";"parking de l'immeuble 11 rue du rivage";"58000";"NEVERS";"04/06/2003";"En extérieur";"FicheMesure1860.pdf";"Oui";"0,28";"Rue / Route / Parking";"APAVE";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"21,429";"0"
"1861";"3,163333";"46,988056";"46°59'17.002N 3°9'47.999E";"58194";"Rue du Rivage";"appartement de Mme DEVIN au 7ème étage d’un immeuble de 12 étages";"58000";"NEVERS";"04/06/2003";"En intérieur";"FicheMesure1861.pdf";"Oui";"0,23";"Lieu d'habitation";"APAVE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"56,522";"0"
"1862";"3,163333";"46,988056";"46°59'17.002N 3°9'47.999E";"58194";"Boulevard Pierre de Coubertin";"appartement de monsieur Rapiaud au 5ème étage d'un immeuble de 7 étages";"58000";"NEVERS";"04/06/2003";"En intérieur";"FicheMesure1862.pdf";"Oui";"0,4";"Lieu d'habitation";"APAVE";"";"0,06";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"";"";"";"";"";"0,394081";"0,34";"1,48";"0,581729"
"1863";"3,163333";"46,988056";"46°59'17.002N 3°9'47.999E";"58194";"Boulevard Pierre de Coubertin";"agence AXA, rez-de-chaussée d'un immeuble de 7 étages.";"58000";"NEVERS";"04/06/2003";"En intérieur";"FicheMesure1863.pdf";"Oui";"0,28";"Lieu d'habitation";"APAVE";"";"";"0,26";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,26";"";"7,143";"0"
"1902";"-0,563889";"47,480833";"47°28'50.999N 0°33'50.000W";"49007";"Rue Le François";"Devant la porte d'entrée de l'école primaire Sainte Thérèse.";"49100";"ANGERS";"24/07/2003";"En extérieur";"FicheMesure1902.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"0,18";"0,18";"";"0"
"1903";"-0,563056";"47,480556";"47°28'50.002N 0°33'47.002W";"49007";"Rue Le François";"Devant la portail de l'école maternelle Sainte Thérèse.";"49100";"ANGERS";"24/07/2003";"En extérieur";"FicheMesure1903.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"0,21";"";"";"";"";"";"";"0,246982";"0,246982";"";"0,235294"
"1904";"-0,563056";"47,480556";"47°28'50.002N 0°33'47.002W";"49007";"Parvis de l'Eglise Sainte Thérese";"Devant le parvis de l'église Sainte Thérèse.";"49100";"ANGERS";"24/07/2003";"En extérieur";"FicheMesure1904.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"";"";"";"";"";"";"";"0,13";"0,13";"";"0"
"1927";"2,967222";"47,311111";"47°18'40.000N 2°58'1.999E";"58228";"Ecole primaire du Bourg";"Mesure dans la cour de l'école";"58150";"SAINT ANDELAIN";"11/03/2003";"En extérieur";"FicheMesure1927.pdf";"Oui";"0";"Rue / Route / Parking";"SOCOTEC";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"0,81";"";"";"";"";"";"";"0,817435";"0,81";"";"0,76087"
"1929";"0,348333";"46,592222";"46°35'31.999N 0°20'53.999E";"86194";"Avenue de l'Europe";"Point n°1 - Allée jardin";"86000";"POITIERS";"15/05/2003";"En extérieur";"FicheMesure1929.pdf";"Oui";"1,41";"Rue / Route / Parking";"SETELCOM";"";"0,64";"";"";"";"";"";"0,32";"";"";"";"";"";"";"0,47";"";"0,17";"";"";"";"";"";"";"0,872812";"0,4998";"38,098";"0,436248"
"1933";"2,967222";"47,311111";"47°18'40.000N 2°58'1.999E";"58228";"Ecole du bourg-Maternelle";"";"58150";"SAINT ANDELAIN";"11/03/2003";"En intérieur";"FicheMesure1933.pdf";"Oui";"0";"Lieu d'habitation";"SOCOTEC";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"0,16";"";"";"";"";"";"";"0,18868";"0,16";"";"0,230769"
"1934";"2,967222";"47,311111";"47°18'40.000N 2°58'1.999E";"58228";"Ecole du Bourg";"Hall d'entrée de la garderie/cantine";"58150";"SAINT ANDELAIN";"11/03/2003";"En intérieur";"FicheMesure1934.pdf";"Oui";"0";"Lieu d'habitation";"SOCOTEC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"0,15";"";"";"";"";"";"";"0,234307";"0,234307";"";"0,090909"
"2015";"0,323611";"47,764722";"47°45'52.999N 0°19'25.000E";"72191";"Les Terres Blanches";"Sur le palier de travail du pylône à 59m.";"72360";"MAYET";"21/08/2003";"En extérieur";"FicheMesure2015.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"0,31";"0,31";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,445646";"";"";"0,46467"
"2017";"0,323611";"47,765";"47°45'54.000N 0°19'25.000E";"72191";"Les Terres Blanches";"Devant le shelter BYT.";"72360";"MAYET";"21/08/2003";"En extérieur";"FicheMesure2017.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"1,06";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,066771";"";"";"0,79661"
"2055";"2,336111";"47,228889";"47°13'44.000N 2°20'10.000E";"18004";"la Grande Noue";"";"18110";"ALLOGNY";"25/06/2003";"En extérieur";"FicheMesure2055.pdf";"Oui";"0,63";"Rue / Route / Parking";"APAVE";"";"0,06";"0,31";"";"";"";"";"";"";"";"";"";"";"";"0,31";"";"";"";"";"";"";"";"";"0,442493";"0,31";"29,763";"0,519931"
"2056";"2,337778";"47,228611";"47°13'43.000N 2°20'16.001E";"18004";"la Grande Noue";"Sur le chemin coté Est du pylône.";"18110";"ALLOGNY";"25/06/2003";"En extérieur";"FicheMesure2056.pdf";"Oui";"0,44";"Rue / Route / Parking";"APAVE";"";"0,5";"0,26";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"";"";"";"";"";"";"";"0,604979";"0,22";"-37,495";"0,378515"
"2057";"2,335556";"47,229167";"47°13'45.001N 2°20'8.002E";"18004";"la Grande Noue";"Sur le chemin d'accès au pylône.";"18110";"ALLOGNY";"25/06/2003";"En extérieur";"FicheMesure2057.pdf";"Oui";"0,56";"Rue / Route / Parking";"APAVE";"";"0,35";"0,38";"";"";"";"";"";"";"";"";"";"";"";"0,27";"";"";"";"";"";"";"";"";"0,582924";"0,27";"-4,094";"0,139284"
"2058";"2,319444";"47,225278";"47°13'31.001N 2°19'9.998E";"18004";"Centre ville et D20";"";"18110";"ALLOGNY";"25/06/2003";"En extérieur";"FicheMesure2058.pdf";"Oui";"0,43";"Rue / Route / Parking";"APAVE";"";"";"0,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"20,93";"0"
"2091";"0,578611";"47,39";"47°23'24.000N 0°34'43.000E";"37109";"Rue des Roulets";"résidence de M. et Mme BRIZON";"37230";"FONDETTES";"07/07/2003";"En extérieur";"FicheMesure2091.pdf";"Oui";"0,24";"Divers";"APAVE";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"62,5";"0"
"2092";"0,578611";"47,39";"47°23'24.000N 0°34'43.000E";"37109";"Rue des Roulets";"résidence de M. et Mme BRIZON";"37230";"FONDETTES";"07/07/2003";"En intérieur";"FicheMesure2092.pdf";"Oui";"0,32";"Lieu d'habitation";"APAVE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"68,75";"0"
"2155";"2,416944";"47,469444";"47°28'9.998N 2°25'0.998E";"18015";"les Naudins";"A l'intérieur du château d'eau et sur le dôme.";"18700";"AUBIGNY SUR NERE";"25/06/2003";"En extérieur";"FicheMesure2155.pdf";"Oui";"3,4";"Divers";"APAVE";"";"2,51";"0,14";"0,09";"";"";"";"0,11";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"2,519901";"0,1";"25,885";"1,627366"
"2156";"2,420833";"47,473056";"47°28'23.002N 2°25'14.999E";"18015";"les Naudins";"Sur la route départementale.";"18700";"AUBIGNY SUR NERE";"25/06/2003";"En extérieur";"FicheMesure2156.pdf";"Oui";"0,42";"Rue / Route / Parking";"APAVE";"";"0,08";"0,24";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"";"";"";"";"";"";"";"0,299333";"0,16";"28,73";"0,408248"
"2157";"2,416667";"47,469722";"47°28'10.999N 2°25'0.001E";"18015";"les Naudins";"Sur un petit chemin au pied du château d'eau derrière les bungalows.";"18700";"AUBIGNY SUR NERE";"25/06/2003";"En extérieur";"FicheMesure2157.pdf";"Oui";"0,6";"Divers";"APAVE";"";"0,08";"0,77";"0,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,86238";"";"-43,73";"0,688997"
"2181";"2,367778";"47,071389";"47°4'17.000N 2°22'4.001E";"18033";"Chemin des Goulevents";"Château d'eau";"18000";"BOURGES";"23/06/2003";"En extérieur";"FicheMesure2181.pdf";"Oui";"3,67";"Divers";"APAVE";"";"3,68";"1,01";"";"";"";"";"0,41";"";"";"";"";"";"";"0,26";"";"";"";"";"";"";"";"";"3,846843";"0,26";"-4,819";"1,029729"
"2182";"2,369444";"47,071667";"47°4'18.001N 2°22'9.998E";"18033";"Chemin des Goulevents";"Côté Est du château d'eau.";"18000";"BOURGES";"23/06/2003";"En extérieur";"FicheMesure2182.pdf";"Oui";"1,7";"Rue / Route / Parking";"APAVE";"";"1,48";"0,22";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,4996";"";"11,788";"1,040299"
"2183";"2,366944";"47,07";"47°4'12.000N 2°22'0.998E";"18033";"Chemin des Goulevents";"Côté Ouest du château d'eau.";"18000";"BOURGES";"23/06/2003";"En extérieur";"FicheMesure2183.pdf";"Oui";"0,97";"Rue / Route / Parking";"APAVE";"";"0,88";"0,44";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"";"";"";"";"";"";"";"1,012719";"0,24";"-4,404";"0,514101"
"2184";"2,368889";"47,070278";"47°4'13.001N 2°22'8.000E";"18033";"Chemin d'accès au château d'eau";"Sur le chemin d'accés côté Sud du château d'eau.";"18000";"BOURGES";"23/06/2003";"En extérieur";"FicheMesure2184.pdf";"Oui";"1,55";"Rue / Route / Parking";"APAVE";"";"1,31";"0,42";"";"";"";"";"0,1";"";"";"";"";"";"";"0,12";"";"";"";"";"";"";"";"";"1,384522";"0,12";"10,676";"1,008198"
"2185";"2,368889";"47,070278";"47°4'13.001N 2°22'8.000E";"18033";"Chemin piéton menant au château d'eau";"Sur le chemin piéton côté Nord du château d'eau.";"18000";"BOURGES";"23/06/2003";"En extérieur";"FicheMesure2185.pdf";"Oui";"1,69";"Divers";"APAVE";"";"1,75";"0,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,770706";"";"-4,776";"0,732673"
"2226";"2,550833";"46,74";"46°44'24.000N 2°33'2.999E";"18197";"Tour Malakoff";"Sur la place à proximité de l'étant.";"18200";"SAINT AMAND MONTROND";"24/06/2003";"En extérieur";"FicheMesure2226.pdf";"Oui";"2,03";"Rue / Route / Parking";"APAVE";"";"1,97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,97";"";"2,956";"0"
"2227";"2,550556";"46,74";"46°44'24.000N 2°33'2.002E";"18197";"Tour Malakoff";"Sur un chemin côté Sud du pylône.";"18200";"SAINT AMAND MONTROND";"24/06/2003";"En extérieur";"FicheMesure2227.pdf";"Oui";"3,51";"Rue / Route / Parking";"APAVE";"";"2,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,56";"";"27,066";"0"
"2228";"2,566389";"46,741111";"46°44'28.000N 2°33'59.000E";"18197";"Tour Malakoff";"Sur un chemin côté Ouest du pylône.";"18200";"SAINT AMAND MONTROND";"24/06/2003";"En extérieur";"FicheMesure2228.pdf";"Oui";"1,53";"Rue / Route / Parking";"APAVE";"";"1,51";"0,09";"0,06";"";"";"";"";"";"";"";"";"";"";"0,24";"";"";"";"";"";"";"";"";"1,532775";"0,24";"-0,181";"1,266181"
"2229";"2,551944";"46,741389";"46°44'29.000N 2°33'6.998E";"18197";"Tour Malakoff";"Sur un chemin côté Nord du pylône.";"18200";"SAINT AMAND MONTROND";"24/06/2003";"En extérieur";"FicheMesure2229.pdf";"Oui";"0,82";"Rue / Route / Parking";"APAVE";"";"0,67";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"0,691231";"0,17";"15,704";"0,595238"
"2230";"2,551667";"46,740556";"46°44'26.002N 2°33'6.001E";"18197";"Tour Malakoff";"Sur un chemin côté Est du pylône.";"18200";"SAINT AMAND MONTROND";"24/06/2003";"En extérieur";"FicheMesure2230.pdf";"Oui";"1,5";"Rue / Route / Parking";"APAVE";"";"1,09";"0,1";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,097497";"";"26,834";"1,113721"
"2236";"2,083056";"47,226389";"47°13'35.000N 2°4'59.002E";"18279";"Rue Pablo Neruda";"Dans l'appartement Towercast.";"18100";"VIERZON";"26/06/2003";"En intérieur";"FicheMesure2236.pdf";"Oui";"0,21";"Lieu d'habitation";"APAVE";"";"0,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"-14,286";"0"
"2237";"2,081667";"47,225278";"47°13'31.001N 2°4'54.001E";"18279";"Rue Gagarine";"";"18100";"VIERZON";"26/06/2003";"En extérieur";"FicheMesure2237.pdf";"Oui";"1,15";"Rue / Route / Parking";"APAVE";"";"0,89";"0,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,952733";"";"17,154";"0,447154"
"2238";"2,082222";"47,226944";"47°13'36.998N 2°4'55.999E";"18279";"Rue E. Défroge";"";"18100";"VIERZON";"26/06/2003";"En extérieur";"FicheMesure2238.pdf";"Oui";"0,82";"Rue / Route / Parking";"APAVE";"";"0,52";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,550273";"";"32,894";"0,485714"
"2239";"2,081389";"47,226111";"47°13'34.000N 2°4'53.000E";"18279";"Rue du Péry et Urbain Nègre";"";"18100";"VIERZON";"26/06/2003";"En extérieur";"FicheMesure2239.pdf";"Oui";"0,99";"Rue / Route / Parking";"APAVE";"";"0,72";"0,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,776209";"";"21,595";"0,425743"
"2240";"2,084444";"47,226111";"47°13'34.000N 2°5'3.998E";"18279";"Boulevard Salvador Allende";"";"18100";"VIERZON";"26/06/2003";"En extérieur";"FicheMesure2240.pdf";"Oui";"1,07";"Rue / Route / Parking";"APAVE";"";"0,91";"0,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,986154";"";"7,836";"0,410853"
"2375";"2,735";"48,024444";"48°1'27.998N 2°44'6.000E";"45068";"Rue de la Garenne";"Messure sur la terrasse de l'immeuble .";"45120";"CHALETTE SUR LOING";"26/05/2003";"En extérieur";"FicheMesure2375.pdf";"Oui";"0";"Divers";"SOCOTEC";"";"3,04";"";"";"";"";"";"";"";"";"";"";"";"";"0,83";"";"";"";"";"";"";"";"";"3,15127";"0,83";"";"0,571059"
"2379";"2,733056";"47,993889";"47°59'38.000N 2°43'59.002E";"45208";"Rue Ferdinand Buisson";"Mesure sur la terrasse de l'immeuble .";"45200";"MONTARGIS";"27/05/2003";"En extérieur";"FicheMesure2379.pdf";"Oui";"0";"Divers";"SOCOTEC";"";"0,08";"";"";"0,16";"";"";"";"";"";"";"";"";"";"2";"";"0,19";"";"";"";"";"";"";"2,016953";"2,009005";"";"1,325045"
"2380";"2,748611";"47,999722";"47°59'58.999N 2°44'55.000E";"45208";"Rue de Crowbourgh";"";"45200";"MONTARGIS";"26/05/2003";"En intérieur";"FicheMesure2380.pdf";"Oui";"0";"Lieu d'habitation";"SOCOTEC";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"";"0"
"2381";"2,748611";"47,999722";"47°59'58.999N 2°44'55.000E";"45208";"Rue de Crowbourgh";"Mesure sur la terrasse de l'immeuble .";"45200";"MONTARGIS";"26/05/2003";"En extérieur";"FicheMesure2381.pdf";"Oui";"0";"Divers";"SOCOTEC";"";"0,29";"";"";"";"";"";"0,07";"";"";"";"";"";"";"0,2";"";"0,99";"";"";"";"";"";"";"1,053138";"1,01";"";"0,920096"
"2392";"1,686111";"46,808611";"46°48'31.000N 1°41'10.000E";"36044";"Impasse de la Brasserie";"Sur le balcon de Mme ODORICO, 8ème étage, montée n°13.";"36000";"CHATEAUROUX";"09/10/2003";"En extérieur";"FicheMesure2392.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"0,23";"";"0,11";"";"";"";"";"";"";"0,290861";"0,254951";"";"0,318689"
"2393";"1,686667";"46,808889";"46°48'32.000N 1°41'12.001E";"36044";"Impasse de la Brasserie";"Sur l'aire de jeux de la résidence.";"36000";"CHATEAUROUX";"09/10/2003";"En extérieur";"FicheMesure2393.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"0,08";"0,08";"";"0"
"2394";"1,685556";"46,808333";"46°48'29.999N 1°41'8.002E";"36044";"Impasse de la Brasserie";"Sur le balcon de Mme ROBIN, 5ème étage, montée n°9.";"36000";"CHATEAUROUX";"09/10/2003";"En intérieur";"FicheMesure2394.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"0,228473";"0,21";"";"0,4"
"2395";"3,318611";"46,575833";"46°34'32.999N 3°19'7.000E";"03190";"Avenue du Général de Gaulle";"Loggia de Mme VANTURINI, Appt168, 10ème étage, bât. A2.";"03000";"MOULINS";"15/10/2003";"En intérieur";"FicheMesure2395.pdf";"Oui";"0,44";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,28";"";"0,35";"";"";"";"";"";"";"0,448219";"0,448219";"-1,868";"0,111111"
"2396";"3,318889";"46,575278";"46°34'31.001N 3°19'8.000E";"03190";"Avenue du Général de Gaulle";"Dans le salon de Mme POULERIGUEN, Appt128, 10ème étage, bât. A1.";"03000";"MOULINS";"15/10/2003";"En intérieur";"FicheMesure2396.pdf";"Oui";"0";"Lieu d'habitation";"CSTB - Saint Martin d'Heres";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"0,54";"";"0,67";"";"";"";"";"";"";"0,865217";"0,860523";"";"0,573477"
"2397";"3,319722";"46,574444";"46°34'27.998N 3°19'10.999E";"03190";"Avenue du Général de Gaulle";"Dans le parc de jeux pour enfants de la résidence.";"03000";"MOULINS";"15/10/2003";"En extérieur";"FicheMesure2397.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"0,13";"";"";"";"";"";"";"0,198494";"0,198494";"";"0,071429"
"2445";"-0,534444";"47,454167";"47°27'15.001N 0°32'3.998W";"49007";"Rue Estienne d'Orves";"Les mesures ont été réalisées sur la résidence, 12 à 16 Bd Estienne d'Orve, en extèrieur et dans 2 appartements (voir détail page 6).";"49000";"ANGERS";"04/06/2003";"En intérieur";"FicheMesure2445.pdf";"Oui";"1,9";"Lieu d'habitation";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,97";"";"0,31";"";"";"";"";"";"";"1,994242";"1,994242";"-4,96";"0,72807"
"2446";"-0,561111";"47,467778";"47°28'4.001N 0°33'40.000W";"49007";"Rue l'Esvière";"Les mesures ont été réalisées dans les locaux accessibles aux élèves et dans les cours de l'école.";"49000";"ANGERS";"04/06/2003";"En extérieur";"FicheMesure2446.pdf";"Oui";"0,5";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,8";"";"0,21";"";"";"";"";"";"";"0,827103";"0,827103";"-65,421";"0,584158"
"2449";"-0,862222";"47,414444";"47°24'51.998N 0°51'43.999W";"49068";"Rue du Jardin";"Les mesures ont été réalisées dans les locaux et la cour de l'Ecole Notre Dame de la Sagesse.";"49123";"CHAMPTOCE SUR LOIRE";"11/06/2003";"En extérieur";"FicheMesure2449.pdf";"Oui";"0,7";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,65";"";"";"";"";"";"";"";"";"0,65";"0,65";"7,143";"0"
